order_id,order_date,order_total_price,product_price,order_discounts,product_discount,order_status,product_title,product_sku,product_quantity,product_category,weekdays,sch_holidays
22486,2018-02-06,104.5,89.99,yes,0.0,fulfilled,"MONO Classic Tick Accessory Case 2.0, Black",M80-TICK-V2-BLK,1,Pedals & Pedalboards Cases & Gig Bags,2,Non Holidays
22470,2018-02-08,149.99,149.99,yes,0.0,fulfilled,"MONO Classic Club Pedalboard Case, Black",M80-PB1-BLK,1,Pedals & Pedalboards Cases & Gig Bags,4,Non Holidays
22626,2018-01-18,,229.99,no,229.99,fulfilled,"MONO Classic FlyBy Backpack, Black",EFX-FLY-BLK,1,DJ Equipment Cases & Gig Bags,4,Non Holidays
22632,2018-01-17,149.99,149.99,yes,0.0,fulfilled,"MONO Club Accessory Case 2.0, Black",M80-CLUB-V2-BLK,1,Pedals & Pedalboards Cases & Gig Bags,3,Non Holidays
20550,2018-01-02,,229.99,no,229.99,fulfilled,"MONO Classic Bass Guitar Case, Black",M80-EB-BLK,1,Bass Guitar Cases & Gig Bags,2,Non Holidays
22594,2018-01-22,,229.99,no,229.99,fulfilled,"MONO Classic Bass Guitar Case, Black",M80-EB-BLK,1,Bass Guitar Cases & Gig Bags,1,Non Holidays
20472,2018-01-09,,149.99,no,149.99,fulfilled,"MONO Club Accessory Case 2.0, Black",M80-CLUB-V2-BLK,1,Pedals & Pedalboards Cases & Gig Bags,2,Non Holidays
20448,2018-01-11,,229.99,no,229.99,fulfilled,"MONO Classic Bass Guitar Case, Black",M80-EB-BLK,1,Bass Guitar Cases & Gig Bags,4,Non Holidays
22642,2018-01-17,,229.99,no,229.99,fulfilled,"MONO Classic Bass Guitar Case, Black",M80-EB-BLK,1,Bass Guitar Cases & Gig Bags,3,Non Holidays
20505,2018-01-08,609.97,229.99,yes,0.0,fulfilled,"MONO Classic Bass Guitar Case, Black",M80-EB-BLK,1,Bass Guitar Cases & Gig Bags,1,Non Holidays
20505,2018-01-08,609.97,149.99,yes,0.0,fulfilled,"MONO Sleeve Bass Guitar Case, Ash",M80-SEB-ASH,1,Bass Guitar Cases & Gig Bags,1,Non Holidays
20505,2018-01-08,609.97,229.99,yes,0.0,fulfilled,"MONO Classic Electric Guitar Case, Black",M80-EG-BLK,1,Electric Guitar Cases & Gig Bags,1,Non Holidays
22684,2018-01-14,,229.99,no,229.99,fulfilled,"MONO Classic FlyBy Backpack, Black",EFX-FLY-BLK,1,DJ Equipment Cases & Gig Bags,7,Non Holidays
22466,2018-02-08,249.99,249.99,yes,0.0,fulfilled,"MONO Vertigo Bass Guitar Case, Grey",M80-VEB-GRY,1,Bass Guitar Cases & Gig Bags,4,Non Holidays
18180,2018-02-12,149.99,149.99,yes,0.0,fulfilled,"MONO Classic Club Pedalboard Case, Black",M80-PB1-BLK,1,Pedals & Pedalboards Cases & Gig Bags,1,Non Holidays
22447,2018-02-11,727.97,219.99,no,0.0,fulfilled,"MONO Pedalboard Medium, Black",PFX-PB-M-BLK,1,Pedalboards,7,Non Holidays
22447,2018-02-11,727.97,169.99,no,0.0,fulfilled,"MONO Tour Accessory Case 2.0, Black",M80-TOUR-V2-BLK,1,Pedals & Pedalboards Cases & Gig Bags,7,Non Holidays
22447,2018-02-11,727.97,89.99,no,0.0,fulfilled,"MONO Classic Tick Accessory Case 2.0, Black",M80-TICK-V2-BLK,1,Pedals & Pedalboards Cases & Gig Bags,7,Non Holidays
22447,2018-02-11,727.97,329.99,no,0.0,fulfilled,"MONO Classic Dual Electric Guitar Case, Black",M80-2G-BLK,1,Electric Guitar Cases & Gig Bags,7,Non Holidays
22447,2018-02-11,727.97,229.99,no,0.0,fulfilled,"MONO Classic Electric Guitar Case, Black",M80-EG-BLK,1,Electric Guitar Cases & Gig Bags,7,Non Holidays
22462,2018-02-10,229.99,229.99,yes,0.0,fulfilled,"MONO Classic OM/Classical Guitar Case, Black",M80-AC-BLK,1,Acoustic Guitar Cases & Gig Bags,6,Non Holidays
22460,2018-02-10,199.99,199.99,yes,0.0,fulfilled,"MONO Classic Acoustic Parlor Guitar Case, Black",M80-AP-BLK,1,Acoustic Guitar Cases & Gig Bags,6,Non Holidays
22459,2018-02-10,166.16,189.99,no,0.0,fulfilled,"MONO Cymbal Case 22"", Black",M80-CY22-BLK,1,Drum & Percussion Cases & Gig Bags,6,Non Holidays
22461,2018-02-10,149.99,149.99,yes,0.0,fulfilled,"MONO Club Accessory Case 2.0, Black",M80-CLUB-V2-BLK,1,Pedals & Pedalboards Cases & Gig Bags,6,Non Holidays
18184,2018-02-12,229.99,229.99,yes,0.0,fulfilled,"MONO Classic FlyBy Backpack, Black",EFX-FLY-BLK,1,DJ Equipment Cases & Gig Bags,1,Non Holidays
18169,2018-02-12,,229.99,no,229.99,fulfilled,"MONO Classic FlyBy Backpack, Black",EFX-FLY-BLK,1,DJ Equipment Cases & Gig Bags,1,Non Holidays
22625,2018-01-18,,0.01,yes,0.0,,MONO Tear-Aid Fabric Repair Kit,TEAR-AID,1,Spareparts,4,Non Holidays
22500,2018-02-05,232.59,199.99,yes,0.0,fulfilled,"MONO Classic Acoustic Parlor Guitar Case, Black",M80-AP-BLK,1,Acoustic Guitar Cases & Gig Bags,1,Non Holidays
22686,2018-01-14,199.99,199.99,yes,0.0,fulfilled,"MONO Classic Acoustic Parlor Guitar Case, Black",M80-AP-BLK,1,Acoustic Guitar Cases & Gig Bags,7,Non Holidays
18160,2018-02-14,149.99,149.99,yes,0.0,fulfilled,"MONO Club Accessory Case 2.0, Black",M80-CLUB-V2-BLK,1,Pedals & Pedalboards Cases & Gig Bags,3,Non Holidays
18164,2018-02-14,161.0,229.99,no,0.0,fulfilled,"MONO Classic OM/Classical Guitar Case, Black",M80-AC-BLK,1,Acoustic Guitar Cases & Gig Bags,3,Non Holidays
22550,2018-01-29,229.99,229.99,yes,0.0,fulfilled,"MONO Classic OM/Classical Guitar Case, Black",M80-AC-BLK,1,Acoustic Guitar Cases & Gig Bags,1,Non Holidays
18151,2018-02-15,199.98,89.99,yes,0.0,fulfilled,"MONO Classic Tick Accessory Case 2.0, Black",M80-TICK-V2-BLK,1,Pedals & Pedalboards Cases & Gig Bags,4,Non Holidays
18151,2018-02-15,199.98,109.99,yes,0.0,fulfilled,"MONO Pedalboard Lite, Black",PFX-PB-LT-BLK,1,Pedalboards,4,Non Holidays
18174,2018-02-12,,229.99,no,229.99,fulfilled,"MONO Classic Bass Guitar Case, Black",M80-EB-BLK,1,Bass Guitar Cases & Gig Bags,1,Non Holidays
18152,2018-02-15,229.99,229.99,yes,0.0,fulfilled,"MONO Classic OM/Classical Guitar Case, Black",M80-AC-BLK,1,Acoustic Guitar Cases & Gig Bags,4,Non Holidays
18150,2018-02-15,104.5,89.99,yes,0.0,fulfilled,"MONO Classic Tick Accessory Case 2.0, Grey",M80-TICK-V2-GRY,1,Pedals & Pedalboards Cases & Gig Bags,4,Non Holidays
18148,2018-02-15,271.01,49.99,no,0.0,fulfilled,"MONO Loop Laptop Sleeve 15"", Black",CVL-LLT-15-BLK,1,Gifts,4,Non Holidays
18148,2018-02-15,271.01,49.99,no,0.0,fulfilled,"MONO Die Cut Wallet, Black",CVL-DCW-BLK,1,Gifts,4,Non Holidays
18148,2018-02-15,271.01,229.99,no,0.0,fulfilled,"MONO Classic FlyBy Backpack, Black",EFX-FLY-BLK,1,DJ Equipment Cases & Gig Bags,4,Non Holidays
18147,2018-02-15,248.96,229.99,yes,0.0,fulfilled,"MONO Classic OM/Classical Guitar Case, Black",M80-AC-BLK,1,Acoustic Guitar Cases & Gig Bags,4,Non Holidays
18161,2018-02-14,,0.01,yes,0.0,fulfilled,MONO Tear-Aid Fabric Repair Kit,TEAR-AID,1,Spareparts,3,Non Holidays
18144,2018-02-16,251.83,229.99,yes,0.0,fulfilled,"MONO Classic Electric Guitar Case, Black",M80-EG-BLK,1,Electric Guitar Cases & Gig Bags,5,Non Holidays
18146,2018-02-16,72.12,59.99,yes,0.0,fulfilled,"MONO Passport Wallet, Jet Black",CVL-PPW-BLK,1,Gifts,5,Non Holidays
18175,2018-02-12,979.11,199.99,yes,0.0,fulfilled,"MONO Pro Accessory Case 2.0, Black",M80-PRO-V2-BLK,2,Pedals & Pedalboards Cases & Gig Bags,1,Non Holidays
18175,2018-02-12,979.11,269.99,yes,0.0,fulfilled,"MONO Pedalboard Large, Black",PFX-PB-L-BLK,2,Pedalboards,1,Non Holidays
22519,2018-02-02,269.99,269.99,yes,0.0,fulfilled,"MONO Pedalboard Large, Black",PFX-PB-L-BLK,1,Pedalboards,5,Non Holidays
18143,2018-02-16,161.0,229.99,no,68.99,fulfilled,"MONO Classic Electric Guitar Case, Black",M80-EG-BLK,1,Electric Guitar Cases & Gig Bags,5,Non Holidays
18129,2018-02-19,66.56,49.99,yes,0.0,fulfilled,"MONO Die Cut Wallet, Black",CVL-DCW-BLK,1,Gifts,1,Non Holidays
18130,2018-02-19,,189.99,no,189.99,fulfilled,"MONO Cymbal Case 22"", Black",M80-CY22-BLK,1,Drum & Percussion Cases & Gig Bags,1,Non Holidays
18136,2018-02-18,149.99,149.99,yes,0.0,fulfilled,"MONO Club Accessory Case 2.0, Black",M80-CLUB-V2-BLK,1,Pedals & Pedalboards Cases & Gig Bags,7,Non Holidays
18142,2018-02-16,209.99,209.99,yes,0.0,fulfilled,"MONO Cymbal Case 24"", Black",M80-CY24-BLK,1,Drum & Percussion Cases & Gig Bags,5,Non Holidays
18145,2018-02-16,229.99,229.99,yes,0.0,fulfilled,"MONO Classic Electric Guitar Case, Black",M80-EG-BLK,1,Electric Guitar Cases & Gig Bags,5,Non Holidays
18138,2018-02-18,172.5,229.99,no,0.0,fulfilled,"MONO Classic Bass Guitar Case, Black",M80-EB-BLK,1,Bass Guitar Cases & Gig Bags,7,Non Holidays
18139,2018-02-17,108.34,89.99,yes,0.0,fulfilled,"MONO Classic Tick Accessory Case 2.0, Grey",M80-TICK-V2-GRY,1,Pedals & Pedalboards Cases & Gig Bags,6,Non Holidays
18141,2018-02-17,149.99,149.99,yes,0.0,fulfilled,"MONO Club Accessory Case 2.0, Black",M80-CLUB-V2-BLK,1,Pedals & Pedalboards Cases & Gig Bags,6,Non Holidays
18140,2018-02-17,63.7,49.99,yes,0.0,fulfilled,"MONO Loop Laptop Sleeve 13"", Black",CVL-LLT-13-BLK,1,Gifts,6,Non Holidays
18117,2018-02-20,258.96,229.99,yes,0.0,fulfilled,"MONO Classic FlyBy Backpack, Black",EFX-FLY-BLK,1,DJ Equipment Cases & Gig Bags,2,Non Holidays
18114,2018-02-20,199.99,199.99,yes,0.0,fulfilled,"MONO Pro Accessory Case 2.0, Black",M80-PRO-V2-BLK,1,Pedals & Pedalboards Cases & Gig Bags,2,Non Holidays
18115,2018-02-20,199.99,199.99,yes,0.0,fulfilled,"MONO Classic Acoustic Parlor Guitar Case, Black",M80-AP-BLK,1,Acoustic Guitar Cases & Gig Bags,2,Non Holidays
18119,2018-02-19,,0.01,yes,0.0,fulfilled,MONO Tear-Aid Fabric Repair Kit,TEAR-AID,2,Spareparts,1,Non Holidays
22480,2018-02-06,49.99,49.99,yes,0.0,fulfilled,"MONO Betty Guitar Strap, Long, Black",M80-BTY-BLK-L,1,Guitar Straps,2,Non Holidays
18173,2018-02-12,339.98,149.99,yes,0.0,fulfilled,"MONO Snare Case, Black",M80-SN-BLK,1,Drum & Percussion Cases & Gig Bags,1,Non Holidays
18173,2018-02-12,339.98,189.99,yes,0.0,fulfilled,"MONO Cymbal Case 22"", Black",M80-CY22-BLK,1,Drum & Percussion Cases & Gig Bags,1,Non Holidays
18108,2018-02-21,94.5,79.99,yes,0.0,fulfilled,"MONO Studio Stick Case, Black",M80-ST-BLK,1,Drum & Percussion Cases & Gig Bags,3,Non Holidays
18106,2018-02-22,90.12,109.99,no,0.0,fulfilled,"MONO Pedalboard Lite, Black",PFX-PB-LT-BLK,1,Pedalboards,4,Non Holidays
18109,2018-02-21,189.98,39.99,yes,0.0,fulfilled,"MONO Loop iPad Sleeve, Ash",CVL-LPD-ASH,1,Gifts,3,Non Holidays
18109,2018-02-21,189.98,149.99,yes,0.0,fulfilled,"MONO Classic Tenor Ukulele Case, Black",M80-UT-BLK,1,Ukulele Cases & Gig Bags,3,Non Holidays
18102,2018-02-22,389.98,169.99,yes,0.0,fulfilled,"MONO Tour Accessory Case 2.0, Black",M80-TOUR-V2-BLK,1,Pedals & Pedalboards Cases & Gig Bags,4,Non Holidays
18102,2018-02-22,389.98,219.99,yes,0.0,fulfilled,"MONO Pedalboard Medium, Silver",PFX-PB-M-SLV,1,Pedalboards,4,Non Holidays
18099,2018-02-23,251.83,229.99,yes,0.0,fulfilled,"MONO Classic Acoustic/Dreadnought Guitar Case, Black",M80-AD-BLK,1,Acoustic Guitar Cases & Gig Bags,5,Non Holidays
18104,2018-02-22,,229.99,no,229.99,fulfilled,"MONO Classic FlyBy Backpack, Black",EFX-FLY-BLK,1,DJ Equipment Cases & Gig Bags,4,Non Holidays
18103,2018-02-22,,229.99,no,229.99,fulfilled,"MONO Classic FlyBy Backpack, Black",EFX-FLY-BLK,1,DJ Equipment Cases & Gig Bags,4,Non Holidays
18105,2018-02-22,,229.99,no,229.99,fulfilled,"MONO Classic FlyBy Backpack, Black",EFX-FLY-BLK,1,DJ Equipment Cases & Gig Bags,4,Non Holidays
18096,2018-02-25,,229.99,no,229.99,fulfilled,"MONO Classic FlyBy Backpack, Black",EFX-FLY-BLK,1,DJ Equipment Cases & Gig Bags,7,Non Holidays
18085,2018-02-26,250.52,229.99,yes,0.0,fulfilled,"MONO Classic FlyBy Backpack, Black",EFX-FLY-BLK,1,DJ Equipment Cases & Gig Bags,1,Non Holidays
18097,2018-02-25,114.24,39.99,yes,0.0,fulfilled,"MONO Doolittle Guitar Strap, Dolphin Grey",M80-DLT-GRY,1,Guitar Straps,7,Non Holidays
18097,2018-02-25,114.24,49.99,yes,0.0,fulfilled,"MONO Die Cut Wallet, Black",CVL-DCW-BLK,1,Gifts,7,Non Holidays
18098,2018-02-25,229.99,229.99,yes,0.0,fulfilled,"MONO Classic FlyBy Backpack, Black",EFX-FLY-BLK,1,DJ Equipment Cases & Gig Bags,7,Non Holidays
18094,2018-02-25,,89.99,no,89.99,fulfilled,"MONO Classic Tick Accessory Case 2.0, Black",M80-TICK-V2-BLK,1,Pedals & Pedalboards Cases & Gig Bags,7,Non Holidays
18095,2018-02-25,,229.99,no,229.99,fulfilled,"MONO Classic Electric Guitar Case, Black",M80-EG-BLK,1,Electric Guitar Cases & Gig Bags,7,Non Holidays
18083,2018-02-26,,0.01,no,0.0,fulfilled,MONO Tear-Aid Fabric Repair Kit,TEAR-AID,1,Spareparts,1,Non Holidays
18083,2018-02-26,,89.99,no,89.99,fulfilled,"MONO Classic Tick Accessory Case 2.0, Black",M80-TICK-V2-BLK,1,Pedals & Pedalboards Cases & Gig Bags,1,Non Holidays
18083,2018-02-26,,89.99,no,89.99,fulfilled,"MONO Classic Tick Accessory Case 2.0, Grey",M80-TICK-V2-GRY,1,Pedals & Pedalboards Cases & Gig Bags,1,Non Holidays
18083,2018-02-26,,229.99,no,229.99,fulfilled,"MONO Classic FlyBy Backpack, Black",EFX-FLY-BLK,1,DJ Equipment Cases & Gig Bags,1,Non Holidays
18081,2018-02-26,429.97,89.99,yes,0.0,fulfilled,"MONO Classic Tick Accessory Case 2.0, Black",M80-TICK-V2-BLK,1,Pedals & Pedalboards Cases & Gig Bags,1,Non Holidays
18081,2018-02-26,429.97,109.99,yes,0.0,fulfilled,"MONO Pedalboard Lite, Black",PFX-PB-LT-BLK,1,Pedalboards,1,Non Holidays
18081,2018-02-26,429.97,229.99,yes,0.0,fulfilled,"MONO Classic Acoustic/Dreadnought Guitar Case, Black",M80-AD-BLK,1,Acoustic Guitar Cases & Gig Bags,1,Non Holidays
18082,2018-02-26,199.99,199.99,yes,0.0,fulfilled,"MONO Classic Acoustic Parlor Guitar Case, Black",M80-AP-BLK,1,Acoustic Guitar Cases & Gig Bags,1,Non Holidays
18075,2018-02-27,,0.01,yes,0.0,fulfilled,MONO M80 Tour Tag,M80-TT-BLK,6,Gifts,2,Non Holidays
18072,2018-02-27,176.3,149.99,yes,0.0,fulfilled,"MONO Sleeve Bass Guitar Case, Ash",M80-SEB-ASH,1,Bass Guitar Cases & Gig Bags,2,Non Holidays
18076,2018-02-27,,229.99,no,229.99,fulfilled,"MONO Classic FlyBy Backpack, Black",EFX-FLY-BLK,1,DJ Equipment Cases & Gig Bags,2,Non Holidays
18153,2018-02-15,65.44,49.99,yes,0.0,fulfilled,"MONO Betty Guitar Strap, Long, Ash",M80-BTY-ASH-L,1,Guitar Straps,4,Non Holidays
18065,2018-03-01,,229.99,no,229.99,fulfilled,"MONO Classic Acoustic/Dreadnought Guitar Case, Black",M80-AD-BLK,1,Acoustic Guitar Cases & Gig Bags,4,Non Holidays
18057,2018-03-03,62.27,49.99,yes,0.0,fulfilled,"MONO Betty Guitar Strap, Long, Black",M80-BTY-BLK-L,1,Guitar Straps,6,Non Holidays
18055,2018-03-04,62.27,49.99,yes,0.0,fulfilled,"MONO Die Cut Wallet, Black",CVL-DCW-BLK,1,Gifts,7,Non Holidays
18059,2018-03-03,361.33,329.99,yes,0.0,fulfilled,"MONO Classic Dual Acoustic/Electric Guitar Case, Black",M80-2A-BLK,1,Electric Guitar Cases & Gig Bags,6,Non Holidays
18054,2018-03-04,260.28,199.99,yes,0.0,fulfilled,"MONO Classic Acoustic Parlor Guitar Case, Black",M80-AP-BLK,1,Acoustic Guitar Cases & Gig Bags,7,Non Holidays
18056,2018-03-03,62.27,49.99,yes,0.0,fulfilled,"MONO Betty Guitar Strap, Long, Black",M80-BTY-BLK-L,1,Guitar Straps,6,Non Holidays
18049,2018-03-05,,199.99,no,199.99,fulfilled,"MONO Pro Accessory Case 2.0, Black",M80-PRO-V2-BLK,1,Pedals & Pedalboards Cases & Gig Bags,1,Non Holidays
18040,2018-03-06,,149.99,no,149.99,,"MONO Classic Tenor Ukulele Case, Black",M80-UT-BLK,1,Ukulele Cases & Gig Bags,2,Non Holidays
18045,2018-03-05,118.98,209.99,no,0.0,fulfilled,"MONO Cymbal Case 24"", Black",M80-CY24-BLK,1,Drum & Percussion Cases & Gig Bags,1,Non Holidays
18037,2018-03-06,,229.99,no,229.99,fulfilled,"MONO Classic FlyBy Backpack, Black",EFX-FLY-BLK,1,DJ Equipment Cases & Gig Bags,2,Non Holidays
18039,2018-03-06,,229.99,no,229.99,fulfilled,"MONO Classic FlyBy Backpack, Black",EFX-FLY-BLK,1,DJ Equipment Cases & Gig Bags,2,Non Holidays
18038,2018-03-06,150.0,199.99,no,0.0,fulfilled,"MONO Pro Accessory Case 2.0, Black",M80-PRO-V2-BLK,1,Pedals & Pedalboards Cases & Gig Bags,2,Non Holidays
22467,2018-02-08,169.99,169.99,yes,0.0,fulfilled,"MONO Classic Fader Messenger Bag, Black",EFX-FAD-BLK,1,DJ Equipment Cases & Gig Bags,4,Non Holidays
18036,2018-03-07,328.99,269.99,no,0.0,fulfilled,"MONO Pedalboard Large, Black",PFX-PB-L-BLK,1,Pedalboards,3,Non Holidays
18036,2018-03-07,328.99,199.99,no,0.0,fulfilled,"MONO Pro Accessory Case 2.0, Black",M80-PRO-V2-BLK,1,Pedals & Pedalboards Cases & Gig Bags,3,Non Holidays
18034,2018-03-07,199.99,199.99,yes,0.0,fulfilled,"MONO Classic Acoustic Parlor Guitar Case, Black",M80-AP-BLK,1,Acoustic Guitar Cases & Gig Bags,3,Non Holidays
18031,2018-03-08,,149.99,no,149.99,fulfilled,"MONO Classic Tenor Ukulele Case, Black",M80-UT-BLK,1,Ukulele Cases & Gig Bags,4,Non Holidays
18032,2018-03-08,,229.99,no,229.99,fulfilled,"MONO Classic FlyBy Backpack, Black",EFX-FLY-BLK,1,DJ Equipment Cases & Gig Bags,4,Non Holidays
18028,2018-03-08,164.22,59.99,yes,0.0,fulfilled,"MONO Passport Wallet, Gloss White",CVL-PPW-WHT,1,Gifts,4,Non Holidays
18028,2018-03-08,164.22,89.99,yes,0.0,fulfilled,"MONO Classic Tick Accessory Case 2.0, Black",M80-TICK-V2-BLK,1,Pedals & Pedalboards Cases & Gig Bags,4,Non Holidays
18024,2018-03-09,706.98,199.99,no,0.0,fulfilled,"MONO Pro Accessory Case 2.0, Black",M80-PRO-V2-BLK,1,Pedals & Pedalboards Cases & Gig Bags,5,Non Holidays
18024,2018-03-09,706.98,269.99,no,0.0,fulfilled,"MONO Pedalboard Large, Silver",PFX-PB-L-SLV,3,Pedalboards,5,Non Holidays
18005,2018-03-12,249.99,249.99,yes,0.0,,"MONO Vertigo Electric Guitar Case, Grey",M80-VEG-GRY,1,Electric Guitar Cases & Gig Bags,1,Non Holidays
18020,2018-03-09,,149.99,no,149.99,fulfilled,"MONO Classic Club Pedalboard Case, Black",M80-PB1-BLK,1,Pedals & Pedalboards Cases & Gig Bags,5,Non Holidays
18022,2018-03-09,142.64,129.99,yes,0.0,fulfilled,"MONO Pedalboard Lite+, Black",PFX-PB-LP-BLK,1,Pedalboards,5,Non Holidays
18018,2018-03-10,,0.01,yes,0.0,fulfilled,MONO Tear-Aid Fabric Repair Kit,TEAR-AID,1,Spareparts,6,Non Holidays
18012,2018-03-11,65.41,49.99,yes,0.0,fulfilled,"MONO Betty Guitar Strap, Long, Black",M80-BTY-BLK-L,1,Guitar Straps,7,Non Holidays
18023,2018-03-09,389.98,169.99,yes,0.0,fulfilled,"MONO Tour Accessory Case 2.0, Black",M80-TOUR-V2-BLK,1,Pedals & Pedalboards Cases & Gig Bags,5,Non Holidays
18023,2018-03-09,389.98,219.99,yes,0.0,fulfilled,"MONO Pedalboard Medium, Silver",PFX-PB-M-SLV,1,Pedalboards,5,Non Holidays
18006,2018-03-12,,89.99,no,89.99,fulfilled,"MONO Classic Tick Accessory Case 2.0, Black",M80-TICK-V2-BLK,1,Pedals & Pedalboards Cases & Gig Bags,1,Non Holidays
17999,2018-03-13,108.11,89.99,yes,0.0,fulfilled,"MONO Classic Tick Accessory Case 2.0, Black",M80-TICK-V2-BLK,1,Pedals & Pedalboards Cases & Gig Bags,2,Non Holidays
18001,2018-03-12,66.12,49.99,yes,0.0,fulfilled,"MONO Betty Guitar Strap, Long, Ash",M80-BTY-ASH-L,1,Guitar Straps,1,Non Holidays
17997,2018-03-13,199.99,199.99,yes,0.0,fulfilled,"MONO Classic Acoustic Parlor Guitar Case, Black",M80-AP-BLK,1,Acoustic Guitar Cases & Gig Bags,2,Non Holidays
17996,2018-03-13,,169.99,no,169.99,fulfilled,"MONO Tour Accessory Case 2.0, Black",M80-TOUR-V2-BLK,1,Pedals & Pedalboards Cases & Gig Bags,2,Non Holidays
17998,2018-03-13,131.75,149.99,no,0.0,fulfilled,"MONO Sleeve Electric Guitar Case, Black",M80-SEG-BLK,1,Electric Guitar Cases & Gig Bags,2,Non Holidays
17991,2018-03-14,156.6,189.99,no,56.99,fulfilled,"MONO Cymbal Case 22"", Black",M80-CY22-BLK,1,Drum & Percussion Cases & Gig Bags,3,Non Holidays
17977,2018-03-18,71.71,49.99,yes,0.0,fulfilled,"MONO Betty Guitar Strap, Long, Black",M80-BTY-BLK-L,1,Guitar Straps,7,Non Holidays
17979,2018-03-17,102.37,89.99,yes,0.0,fulfilled,"MONO Classic Tick Accessory Case 2.0, Grey",M80-TICK-V2-GRY,1,Pedals & Pedalboards Cases & Gig Bags,6,Non Holidays
17978,2018-03-18,64.47,49.99,yes,0.0,fulfilled,"MONO Shogun Stick Case, Black",M80-SS-BLK,1,Drum & Percussion Cases & Gig Bags,7,Non Holidays
17960,2018-03-19,,169.99,no,169.99,fulfilled,"MONO Tour Accessory Case 2.0, Black",M80-TOUR-V2-BLK,1,Pedals & Pedalboards Cases & Gig Bags,1,Non Holidays
17959,2018-03-19,160.99,79.99,no,0.0,fulfilled,"MONO Studio Stick Case, Black",M80-ST-BLK,1,Drum & Percussion Cases & Gig Bags,1,Non Holidays
17959,2018-03-19,160.99,149.99,no,0.0,fulfilled,"MONO Sleeve Electric Guitar Case, Black",M80-SEG-BLK,1,Electric Guitar Cases & Gig Bags,1,Non Holidays
17980,2018-03-17,249.99,249.99,yes,0.0,fulfilled,"MONO Vertigo Electric Guitar Case, Grey",M80-VEG-GRY,1,Electric Guitar Cases & Gig Bags,6,Non Holidays
17961,2018-03-19,,0.01,yes,0.0,fulfilled,MONO Tear-Aid Fabric Repair Kit,TEAR-AID,1,Spareparts,1,Non Holidays
17951,2018-03-20,167.78,59.99,no,0.0,fulfilled,"MONO Passport Wallet, Jet Black",CVL-PPW-BLK,1,Gifts,2,Non Holidays
17951,2018-03-20,167.78,249.99,no,0.0,fulfilled,"MONO Vertigo Bass Guitar Case, Black",M80-VEB-BLK,1,Bass Guitar Cases & Gig Bags,2,Non Holidays
17958,2018-03-19,,0.01,yes,0.0,fulfilled,MONO M80 Tour Tag,M80-TT-BLK,2,Gifts,1,Non Holidays
17946,2018-03-20,174.52,179.99,no,0.0,fulfilled,"MONO Sleeve Acoustic Guitar Case, Black",M80-SAD-BLK,1,Acoustic Guitar Cases & Gig Bags,2,Non Holidays
17950,2018-03-20,,89.99,no,89.99,fulfilled,"MONO Classic Tick Accessory Case 2.0, Black",M80-TICK-V2-BLK,1,Pedals & Pedalboards Cases & Gig Bags,2,Non Holidays
17944,2018-03-21,149.99,149.99,yes,0.0,fulfilled,"MONO Club Accessory Case 2.0, Black",M80-CLUB-V2-BLK,1,Pedals & Pedalboards Cases & Gig Bags,3,Non Holidays
17943,2018-03-22,,79.99,no,79.99,fulfilled,"MONO Studio Stick Case, Black",M80-ST-BLK,1,Drum & Percussion Cases & Gig Bags,4,Non Holidays
18101,2018-02-22,246.66,229.99,yes,0.0,fulfilled,"MONO Classic OM/Classical Guitar Case, Black",M80-AC-BLK,1,Acoustic Guitar Cases & Gig Bags,4,Non Holidays
17932,2018-03-24,142.3,149.99,no,0.0,fulfilled,"MONO Club Accessory Case 2.0, Black",M80-CLUB-V2-BLK,1,Pedals & Pedalboards Cases & Gig Bags,6,Non Holidays
17930,2018-03-25,,149.99,no,149.99,fulfilled,"MONO Classic Club Pedalboard Case, Black",M80-PB1-BLK,1,Pedals & Pedalboards Cases & Gig Bags,7,Non Holidays
17939,2018-03-23,67.94,49.99,yes,0.0,fulfilled,"MONO Betty Guitar Strap, Long, Black",M80-BTY-BLK-L,1,Guitar Straps,5,Non Holidays
18016,2018-03-11,,229.99,no,229.99,fulfilled,"MONO Classic FlyBy Backpack, Black",EFX-FLY-BLK,1,DJ Equipment Cases & Gig Bags,7,Non Holidays
17929,2018-03-25,,49.99,no,49.99,fulfilled,"MONO Betty Guitar Strap, Long, Black",M80-BTY-BLK-L,1,Guitar Straps,7,Non Holidays
17934,2018-03-23,149.99,149.99,yes,0.0,fulfilled,"MONO Sleeve Bass Guitar Case, Ash",M80-SEB-ASH,1,Bass Guitar Cases & Gig Bags,5,Non Holidays
18021,2018-03-09,229.99,229.99,yes,0.0,fulfilled,"MONO Classic FlyBy Backpack, Black",EFX-FLY-BLK,1,DJ Equipment Cases & Gig Bags,5,Non Holidays
17935,2018-03-23,145.35,169.99,no,0.0,fulfilled,"MONO Tour Accessory Case 2.0, Black",M80-TOUR-V2-BLK,1,Pedals & Pedalboards Cases & Gig Bags,5,Non Holidays
17937,2018-03-23,187.5,249.99,no,0.0,fulfilled,"MONO Vertigo Bass Guitar Case, Black",M80-VEB-BLK,1,Bass Guitar Cases & Gig Bags,5,Non Holidays
17936,2018-03-23,175.0,249.99,no,0.0,fulfilled,"MONO Vertigo Bass Guitar Case, Black",M80-VEB-BLK,1,Bass Guitar Cases & Gig Bags,5,Non Holidays
