order_id,order_date,order_total_price,product_price,order_discounts,product_discount,order_status,product_title,product_sku,product_quantity,product_category
17822,2018-04-02,,229.99,no,229.99,fulfilled,The FlyBy,EFX-FLY-BLK,1,DJ Equipment Cases & Gig Bags
17829,2018-04-02,,229.99,no,229.99,fulfilled,Single Electric Guitar,M80-EG-BLK,1,Electric Guitar Cases & Gig Bags
17827,2018-04-02,499.98,249.99,yes,0.0,,Vertigo™ Electric Bass,M80-VEB-BLK,2,Bass Guitar Cases & Gig Bags
17789,2018-04-03,,329.99,no,329.99,,Dual Electric Bass,M80-2B-BLK,1,Bass Guitar Cases & Gig Bags
17792,2018-04-03,,229.99,no,229.99,fulfilled,The FlyBy,EFX-FLY-BLK,1,DJ Equipment Cases & Gig Bags
17790,2018-04-03,,329.99,no,329.99,fulfilled,Dual Electric Bass,M80-2B-BLK,1,Bass Guitar Cases & Gig Bags
17793,2018-04-03,149.99,149.99,yes,0.0,fulfilled,Bass Sleeve™ (Black),M80-SEB-BLK,1,Bass Guitar Cases & Gig Bags
17783,2018-04-04,,329.99,no,329.99,fulfilled,Dual Electric Bass,M80-2B-BLK,1,Bass Guitar Cases & Gig Bags
17791,2018-04-03,,229.99,no,229.99,fulfilled,Single Electric Bass,M80-EB-BLK,1,Bass Guitar Cases & Gig Bags
17784,2018-04-04,270.62,329.99,no,0.0,fulfilled,Dual Electric Guitar,M80-2G-BLK,1,Electric Guitar Cases & Gig Bags
17782,2018-04-04,,229.99,no,229.99,fulfilled,Single Electric Bass,M80-EB-BLK,1,Bass Guitar Cases & Gig Bags
17780,2018-04-04,,169.99,no,169.99,fulfilled,Tour 2.0,M80-TOUR-V2-BLK,1,Pedals & Pedalboards Cases & Gig Bags
17744,2018-04-06,229.99,229.99,yes,0.0,fulfilled,The FlyBy,EFX-FLY-BLK,1,DJ Equipment Cases & Gig Bags
17753,2018-04-05,,229.99,no,229.99,fulfilled,Single Electric Bass,M80-EB-BLK,1,Bass Guitar Cases & Gig Bags
17757,2018-04-05,249.99,249.99,yes,0.0,fulfilled,Vertigo™ Electric Guitar,M80-VEG-BLK,1,Electric Guitar Cases & Gig Bags
17815,2018-04-03,176.3,149.99,yes,0.0,fulfilled,Bass Sleeve™ (Black),M80-SEB-BLK,1,Bass Guitar Cases & Gig Bags
17733,2018-04-08,429.97,89.99,yes,0.0,fulfilled,The Tick™ 2.0 Black,M80-TICK-V2-BLK,1,Pedals & Pedalboards Cases & Gig Bags
17733,2018-04-08,429.97,229.99,yes,0.0,fulfilled,Single Electric Guitar,M80-EG-BLK,1,Electric Guitar Cases & Gig Bags
17702,2018-04-09,,329.99,no,329.99,fulfilled,Dual Electric Bass,M80-2B-BLK,1,Bass Guitar Cases & Gig Bags
17741,2018-04-06,61.82,49.99,yes,0.0,fulfilled,The Betty (Black-Long),M80-BTY-BLK-L,1,Guitar Straps
17703,2018-04-09,,229.99,no,229.99,fulfilled,Acoustic (Classical / OM),M80-AC-BLK,1,Acoustic Guitar Cases & Gig Bags
17707,2018-04-09,318.53,329.99,no,32.99,fulfilled,Dual Electric Bass,M80-2B-BLK,1,Bass Guitar Cases & Gig Bags
17706,2018-04-09,229.99,229.99,yes,0.0,fulfilled,Acoustic (Dreadnought / Standard),M80-AD-BLK,1,Acoustic Guitar Cases & Gig Bags
17734,2018-04-08,,149.99,no,149.99,fulfilled,Bass Sleeve™ (Black),M80-SEB-BLK,1,Bass Guitar Cases & Gig Bags
17737,2018-04-07,229.99,229.99,yes,0.0,fulfilled,The FlyBy,EFX-FLY-BLK,1,DJ Equipment Cases & Gig Bags
17740,2018-04-07,249.99,249.99,yes,0.0,fulfilled,Vertigo™ Electric Bass,M80-VEB-BLK,1,Bass Guitar Cases & Gig Bags
17725,2018-04-08,329.99,329.99,yes,0.0,fulfilled,Dual Electric Bass,M80-2B-BLK,1,Bass Guitar Cases & Gig Bags
17701,2018-04-09,,169.99,no,169.99,fulfilled,Tour 2.0,M80-TOUR-V2-BLK,1,Pedals & Pedalboards Cases & Gig Bags
17824,2018-04-02,,249.99,no,249.99,fulfilled,Vertigo™ Electric Guitar,M80-VEG-BLK,1,Electric Guitar Cases & Gig Bags
16908,2018-04-10,,249.99,no,249.99,fulfilled,Vertigo™ Electric Bass,M80-VEB-BLK,1,Bass Guitar Cases & Gig Bags
16900,2018-04-12,364.63,89.99,yes,0.0,fulfilled,The Tick™ 2.0 Black,M80-TICK-V2-BLK,1,Pedals & Pedalboards Cases & Gig Bags
16900,2018-04-12,364.63,249.99,yes,0.0,fulfilled,Vertigo™ Electric Bass,M80-VEB-BLK,1,Bass Guitar Cases & Gig Bags
16905,2018-04-11,,49.99,no,49.99,fulfilled,The Betty (Black-Long),M80-BTY-BLK-L,1,Guitar Straps
16903,2018-04-11,165.0,329.99,no,0.0,fulfilled,Dual Electric Guitar,M80-2G-BLK,1,Electric Guitar Cases & Gig Bags
16896,2018-04-12,229.99,229.99,yes,0.0,fulfilled,Acoustic (Dreadnought / Standard),M80-AD-BLK,1,Acoustic Guitar Cases & Gig Bags
16889,2018-04-14,191.63,249.99,no,0.0,fulfilled,Vertigo™ Acoustic Guitar,M80-VAD-BLK,1,Acoustic Guitar Cases & Gig Bags
16891,2018-04-13,249.99,249.99,yes,0.0,fulfilled,Vertigo™ Electric Guitar (Grey),M80-VEG-GRY,1,Electric Guitar Cases & Gig Bags
16876,2018-04-16,,249.99,no,249.99,fulfilled,Vertigo™ Electric Guitar,M80-VEG-BLK,1,Electric Guitar Cases & Gig Bags
16877,2018-04-16,,229.99,no,229.99,fulfilled,Single Electric Guitar,M80-EG-BLK,1,Electric Guitar Cases & Gig Bags
16873,2018-04-16,249.99,249.99,yes,0.0,fulfilled,Vertigo™ Acoustic Guitar,M80-VAD-BLK,1,Acoustic Guitar Cases & Gig Bags
16910,2018-04-10,249.99,249.99,yes,0.0,,Vertigo™ Electric Bass (Grey),M80-VEB-GRY,1,Bass Guitar Cases & Gig Bags
16856,2018-04-17,249.99,249.99,yes,0.0,fulfilled,Vertigo™ Semi-Hollow,M80-VHB-BLK,1,Electric Guitar Cases & Gig Bags
16855,2018-04-17,249.99,249.99,yes,0.0,fulfilled,Vertigo™ Electric Bass,M80-VEB-BLK,1,Bass Guitar Cases & Gig Bags
16857,2018-04-17,,249.99,no,249.99,fulfilled,Vertigo™ Acoustic Guitar,M80-VAD-BLK,1,Acoustic Guitar Cases & Gig Bags
16832,2018-04-19,229.99,229.99,yes,0.0,fulfilled,Acoustic (Classical / OM),M80-AC-BLK,1,Acoustic Guitar Cases & Gig Bags
16834,2018-04-19,229.99,229.99,yes,0.0,fulfilled,The FlyBy,EFX-FLY-BLK,1,DJ Equipment Cases & Gig Bags
16841,2018-04-18,,229.99,no,229.99,fulfilled,The FlyBy,EFX-FLY-BLK,1,DJ Equipment Cases & Gig Bags
16840,2018-04-18,149.99,149.99,yes,0.0,fulfilled,Guitar Sleeve™,M80-SEG-BLK,1,Electric Guitar Cases & Gig Bags
16831,2018-04-19,249.99,249.99,yes,0.0,fulfilled,Vertigo™ Semi-Hollow,M80-VHB-BLK,1,Electric Guitar Cases & Gig Bags
16833,2018-04-19,249.99,249.99,yes,0.0,fulfilled,Vertigo™ Semi-Hollow,M80-VHB-BLK,1,Electric Guitar Cases & Gig Bags
16871,2018-04-16,,329.99,no,329.99,fulfilled,Dual Electric Guitar,M80-2G-BLK,1,Electric Guitar Cases & Gig Bags
16830,2018-04-19,229.99,229.99,yes,0.0,fulfilled,The FlyBy,EFX-FLY-BLK,1,DJ Equipment Cases & Gig Bags
16827,2018-04-20,,89.99,no,89.99,fulfilled,The Tick™ 2.0 Black,M80-TICK-V2-BLK,1,Pedals & Pedalboards Cases & Gig Bags
16828,2018-04-19,169.99,169.99,yes,0.0,fulfilled,Tour 2.0,M80-TOUR-V2-BLK,1,Pedals & Pedalboards Cases & Gig Bags
17704,2018-04-09,339.98,249.99,yes,0.0,fulfilled,Vertigo™ Electric Bass (Grey),M80-VEB-GRY,1,Bass Guitar Cases & Gig Bags
16825,2018-04-20,182.31,169.99,yes,0.0,fulfilled,Tour 2.0,M80-TOUR-V2-BLK,1,Pedals & Pedalboards Cases & Gig Bags
16824,2018-04-21,,329.99,no,329.99,fulfilled,Dual Electric Guitar,M80-2G-BLK,1,Electric Guitar Cases & Gig Bags
16816,2018-04-22,229.99,229.99,yes,0.0,fulfilled,Single Electric Guitar,M80-EG-BLK,1,Electric Guitar Cases & Gig Bags
16780,2018-04-23,249.99,249.99,yes,0.0,fulfilled,Vertigo™ Semi-Hollow,M80-VHB-BLK,1,Electric Guitar Cases & Gig Bags
16823,2018-04-21,229.99,229.99,yes,0.0,fulfilled,Single Electric Guitar,M80-EG-BLK,1,Electric Guitar Cases & Gig Bags
16814,2018-04-22,131.79,149.99,no,0.0,fulfilled,Guitar Sleeve™,M80-SEG-BLK,1,Electric Guitar Cases & Gig Bags
16812,2018-04-22,160.86,149.99,yes,0.0,fulfilled,Guitar Sleeve™ (Ash),M80-SEG-ASH,1,Electric Guitar Cases & Gig Bags
16813,2018-04-22,249.99,249.99,yes,0.0,fulfilled,Vertigo™ Electric Guitar (Grey),M80-VEG-GRY,1,Electric Guitar Cases & Gig Bags
16778,2018-04-23,104.54,89.99,yes,0.0,fulfilled,The Tick™ 2.0 Black,M80-TICK-V2-BLK,1,Pedals & Pedalboards Cases & Gig Bags
16777,2018-04-23,249.99,249.99,yes,0.0,fulfilled,Vertigo™ Acoustic Guitar,M80-VAD-BLK,1,Acoustic Guitar Cases & Gig Bags
16775,2018-04-23,229.99,229.99,yes,0.0,fulfilled,The FlyBy,EFX-FLY-BLK,1,DJ Equipment Cases & Gig Bags
16765,2018-04-25,269.98,229.99,yes,0.0,fulfilled,The FlyBy,EFX-FLY-BLK,1,DJ Equipment Cases & Gig Bags
16761,2018-04-26,229.99,229.99,yes,0.0,fulfilled,Acoustic (Classical / OM),M80-AC-BLK,1,Acoustic Guitar Cases & Gig Bags
16762,2018-04-25,362.0,249.99,yes,0.0,fulfilled,Vertigo™ Acoustic Guitar,M80-VAD-BLK,1,Acoustic Guitar Cases & Gig Bags
16759,2018-04-26,104.54,89.99,yes,0.0,fulfilled,The Tick™ 2.0 Black,M80-TICK-V2-BLK,1,Pedals & Pedalboards Cases & Gig Bags
16757,2018-04-27,229.99,229.99,yes,0.0,fulfilled,Single Electric Guitar,M80-EG-BLK,1,Electric Guitar Cases & Gig Bags
16751,2018-04-28,103.83,89.99,yes,0.0,fulfilled,The Tick™ 2.0 Black,M80-TICK-V2-BLK,1,Pedals & Pedalboards Cases & Gig Bags
16744,2018-04-29,525.5,249.99,no,0.0,fulfilled,Vertigo™ Acoustic Guitar,M80-VAD-BLK,1,Acoustic Guitar Cases & Gig Bags
16744,2018-04-29,525.5,249.99,no,0.0,fulfilled,Vertigo™ Electric Guitar (Grey),M80-VEG-GRY,1,Electric Guitar Cases & Gig Bags
16742,2018-04-29,249.99,249.99,yes,0.0,fulfilled,Vertigo™ Electric Bass,M80-VEB-BLK,1,Bass Guitar Cases & Gig Bags
16754,2018-04-27,326.67,329.99,no,0.0,fulfilled,Dual Electric Bass,M80-2B-BLK,1,Bass Guitar Cases & Gig Bags
16753,2018-04-27,47.31,49.99,no,0.0,fulfilled,The Betty (Black-Short),M80-BTY-BLK-S,1,Guitar Straps
16736,2018-04-30,,49.99,no,49.99,fulfilled,The Betty (Black-Short),M80-BTY-BLK-S,1,Guitar Straps
16737,2018-04-30,,49.99,no,49.99,fulfilled,The Betty (Black-Short),M80-BTY-BLK-S,1,Guitar Straps
16735,2018-04-30,,229.99,no,229.99,fulfilled,The FlyBy,EFX-FLY-BLK,1,DJ Equipment Cases & Gig Bags
16722,2018-04-30,229.99,229.99,yes,0.0,fulfilled,Acoustic (Classical / OM),M80-AC-BLK,1,Acoustic Guitar Cases & Gig Bags
16748,2018-04-28,,229.99,no,229.99,fulfilled,Acoustic (Dreadnought / Standard),M80-AD-BLK,1,Acoustic Guitar Cases & Gig Bags
16716,2018-05-01,251.83,229.99,yes,0.0,fulfilled,Acoustic (Dreadnought / Standard),M80-AD-BLK,1,Acoustic Guitar Cases & Gig Bags
16717,2018-05-01,431.86,169.99,yes,0.0,fulfilled,Tour 2.0,M80-TOUR-V2-BLK,1,Pedals & Pedalboards Cases & Gig Bags
16713,2018-05-02,229.99,229.99,yes,0.0,fulfilled,The FlyBy,EFX-FLY-BLK,1,DJ Equipment Cases & Gig Bags
16712,2018-05-02,299.98,249.99,yes,0.0,fulfilled,Vertigo™ Electric Bass,M80-VEB-BLK,1,Bass Guitar Cases & Gig Bags
16755,2018-04-27,273.73,249.99,yes,0.0,fulfilled,Vertigo™ Electric Bass (Grey),M80-VEB-GRY,1,Bass Guitar Cases & Gig Bags
16698,2018-05-04,199.98,89.99,yes,0.0,fulfilled,The Tick™ 2.0 Black,M80-TICK-V2-BLK,1,Pedals & Pedalboards Cases & Gig Bags
17194,2018-05-04,187.5,249.99,no,0.0,fulfilled,Vertigo™ Electric Bass (Grey),M80-VEB-GRY,1,Bass Guitar Cases & Gig Bags
16697,2018-05-04,249.99,249.99,yes,0.0,fulfilled,Vertigo™ Electric Bass (Grey),M80-VEB-GRY,1,Bass Guitar Cases & Gig Bags
17195,2018-05-04,250.57,229.99,yes,0.0,,The FlyBy,EFX-FLY-BLK,1,DJ Equipment Cases & Gig Bags
17193,2018-05-04,339.98,89.99,yes,0.0,fulfilled,The Tick™ 2.0 Black,M80-TICK-V2-BLK,1,Pedals & Pedalboards Cases & Gig Bags
17193,2018-05-04,339.98,249.99,yes,0.0,fulfilled,Vertigo™ Electric Bass,M80-VEB-BLK,1,Bass Guitar Cases & Gig Bags
17191,2018-05-06,229.99,229.99,yes,0.0,fulfilled,The FlyBy,EFX-FLY-BLK,1,DJ Equipment Cases & Gig Bags
17185,2018-05-07,,89.99,no,89.99,fulfilled,The Tick™ 2.0 Black,M80-TICK-V2-BLK,1,Pedals & Pedalboards Cases & Gig Bags
17189,2018-05-07,,229.99,no,229.99,fulfilled,Acoustic (Dreadnought / Standard),M80-AD-BLK,1,Acoustic Guitar Cases & Gig Bags
17186,2018-05-07,249.99,249.99,yes,0.0,fulfilled,Vertigo™ Electric Guitar,M80-VEG-BLK,1,Electric Guitar Cases & Gig Bags
17184,2018-05-07,176.29,229.99,no,0.0,fulfilled,The FlyBy,EFX-FLY-BLK,1,DJ Equipment Cases & Gig Bags
17163,2018-05-08,,229.99,no,229.99,fulfilled,Single Electric Guitar,M80-EG-BLK,1,Electric Guitar Cases & Gig Bags
17160,2018-05-08,,229.99,no,229.99,fulfilled,The FlyBy,EFX-FLY-BLK,1,DJ Equipment Cases & Gig Bags
17157,2018-05-09,124.6,49.99,yes,0.0,fulfilled,The Betty (Black-Short),M80-BTY-BLK-S,1,Guitar Straps
17159,2018-05-08,229.99,229.99,yes,0.0,fulfilled,Acoustic (Dreadnought / Standard),M80-AD-BLK,1,Acoustic Guitar Cases & Gig Bags
17153,2018-05-09,62.3,49.99,yes,0.0,fulfilled,The Betty (Black-Short),M80-BTY-BLK-S,1,Guitar Straps
17158,2018-05-09,,329.99,no,329.99,fulfilled,Dual Electric Guitar,M80-2G-BLK,1,Electric Guitar Cases & Gig Bags
17158,2018-05-09,,49.99,no,49.99,fulfilled,The Betty (Black-Short),M80-BTY-BLK-S,1,Guitar Straps
17158,2018-05-09,,89.99,no,89.99,fulfilled,The Tick™ 2.0 Black,M80-TICK-V2-BLK,1,Pedals & Pedalboards Cases & Gig Bags
17154,2018-05-09,,249.99,no,249.99,fulfilled,Vertigo™ Electric Guitar,M80-VEG-BLK,1,Electric Guitar Cases & Gig Bags
17162,2018-05-08,,149.99,no,149.99,fulfilled,Bass Sleeve™ (Black),M80-SEB-BLK,1,Bass Guitar Cases & Gig Bags
17145,2018-05-10,229.99,229.99,yes,0.0,fulfilled,The FlyBy,EFX-FLY-BLK,1,DJ Equipment Cases & Gig Bags
17144,2018-05-10,398.98,229.99,no,0.0,fulfilled,Single Electric Guitar,M80-EG-BLK,1,Electric Guitar Cases & Gig Bags
17144,2018-05-10,398.98,249.99,no,0.0,fulfilled,Vertigo™ Electric Bass (Grey),M80-VEB-GRY,1,Bass Guitar Cases & Gig Bags
17143,2018-05-10,,249.99,no,249.99,fulfilled,Vertigo™ Semi-Hollow,M80-VHB-BLK,1,Electric Guitar Cases & Gig Bags
17141,2018-05-10,229.99,229.99,yes,0.0,fulfilled,Acoustic (Dreadnought / Standard),M80-AD-BLK,1,Acoustic Guitar Cases & Gig Bags
17132,2018-05-12,384.15,249.99,yes,0.0,fulfilled,Vertigo™ Electric Bass (Grey),M80-VEB-GRY,1,Bass Guitar Cases & Gig Bags
17131,2018-05-13,172.5,229.99,no,0.0,fulfilled,Single Electric Guitar,M80-EG-BLK,1,Electric Guitar Cases & Gig Bags
17139,2018-05-11,237.99,89.99,no,0.0,fulfilled,The Tick™ 2.0 Black,M80-TICK-V2-BLK,1,Pedals & Pedalboards Cases & Gig Bags
17139,2018-05-11,237.99,249.99,no,0.0,fulfilled,Vertigo™ Electric Guitar,M80-VEG-BLK,1,Electric Guitar Cases & Gig Bags
17134,2018-05-12,270.61,249.99,yes,0.0,fulfilled,Vertigo™ Semi-Hollow,M80-VHB-BLK,1,Electric Guitar Cases & Gig Bags
17135,2018-05-12,249.99,249.99,yes,0.0,fulfilled,Vertigo™ Electric Guitar,M80-VEG-BLK,1,Electric Guitar Cases & Gig Bags
17130,2018-05-13,62.3,49.99,yes,0.0,fulfilled,The Betty (Black-Long),M80-BTY-BLK-L,1,Guitar Straps
17138,2018-05-12,229.99,229.99,yes,0.0,fulfilled,The FlyBy,EFX-FLY-BLK,1,DJ Equipment Cases & Gig Bags
17129,2018-05-14,229.99,229.99,yes,0.0,fulfilled,Single Electric Bass,M80-EB-BLK,1,Bass Guitar Cases & Gig Bags
17108,2018-05-16,,249.99,no,249.99,,Vertigo™ Electric Guitar,M80-VEG-BLK,1,Electric Guitar Cases & Gig Bags
17110,2018-05-16,319.98,89.99,yes,0.0,fulfilled,The Tick™ 2.0 Black,M80-TICK-V2-BLK,1,Pedals & Pedalboards Cases & Gig Bags
17110,2018-05-16,319.98,229.99,yes,0.0,fulfilled,The FlyBy,EFX-FLY-BLK,1,DJ Equipment Cases & Gig Bags
17107,2018-05-16,,249.99,no,249.99,fulfilled,Vertigo™ Electric Guitar (Grey),M80-VEG-GRY,1,Electric Guitar Cases & Gig Bags
17106,2018-05-16,,329.99,no,329.99,fulfilled,Dual Electric Guitar,M80-2G-BLK,1,Electric Guitar Cases & Gig Bags
17096,2018-05-17,329.99,329.99,yes,0.0,fulfilled,Dual Electric Bass,M80-2B-BLK,1,Bass Guitar Cases & Gig Bags
17094,2018-05-17,249.99,249.99,yes,0.0,fulfilled,Vertigo™ Electric Bass (Grey),M80-VEB-GRY,1,Bass Guitar Cases & Gig Bags
17169,2018-05-08,329.99,329.99,yes,0.0,,Dual Electric Guitar,M80-2G-BLK,1,Electric Guitar Cases & Gig Bags
17086,2018-05-19,186.13,169.99,yes,0.0,fulfilled,Tour 2.0,M80-TOUR-V2-BLK,1,Pedals & Pedalboards Cases & Gig Bags
17071,2018-05-21,229.99,229.99,yes,0.0,fulfilled,Acoustic (Dreadnought / Standard),M80-AD-BLK,1,Acoustic Guitar Cases & Gig Bags
17087,2018-05-18,329.99,329.99,yes,0.0,fulfilled,Dual Electric Guitar,M80-2G-BLK,1,Electric Guitar Cases & Gig Bags
17073,2018-05-21,249.99,249.99,yes,0.0,fulfilled,Vertigo™ Electric Bass,M80-VEB-BLK,1,Bass Guitar Cases & Gig Bags
17058,2018-05-22,229.99,229.99,yes,0.0,fulfilled,Acoustic (Dreadnought / Standard),M80-AD-BLK,1,Acoustic Guitar Cases & Gig Bags
17054,2018-05-22,249.99,249.99,yes,0.0,fulfilled,Vertigo™ Semi-Hollow,M80-VHB-BLK,1,Electric Guitar Cases & Gig Bags
17083,2018-05-20,,249.99,no,249.99,fulfilled,Vertigo™ Electric Bass,M80-VEB-BLK,1,Bass Guitar Cases & Gig Bags
17047,2018-05-23,,229.99,no,229.99,fulfilled,The FlyBy,EFX-FLY-BLK,1,DJ Equipment Cases & Gig Bags
17051,2018-05-22,329.99,329.99,yes,0.0,fulfilled,Dual Electric Guitar,M80-2G-BLK,1,Electric Guitar Cases & Gig Bags
17048,2018-05-22,149.99,149.99,yes,0.0,fulfilled,Guitar Sleeve™ (Ash),M80-SEG-ASH,1,Electric Guitar Cases & Gig Bags
17049,2018-05-22,169.99,169.99,yes,0.0,fulfilled,Tour 2.0,M80-TOUR-V2-BLK,1,Pedals & Pedalboards Cases & Gig Bags
17050,2018-05-22,62.33,49.99,yes,0.0,fulfilled,The Betty (Black-Long),M80-BTY-BLK-L,1,Guitar Straps
17095,2018-05-17,246.66,229.99,yes,0.0,,The FlyBy,EFX-FLY-BLK,1,DJ Equipment Cases & Gig Bags
17035,2018-05-24,229.99,229.99,yes,0.0,fulfilled,The FlyBy,EFX-FLY-BLK,1,DJ Equipment Cases & Gig Bags
17039,2018-05-23,,229.99,no,229.99,fulfilled,The FlyBy,EFX-FLY-BLK,1,DJ Equipment Cases & Gig Bags
17028,2018-05-25,,169.99,no,169.99,fulfilled,Tour 2.0,M80-TOUR-V2-BLK,1,Pedals & Pedalboards Cases & Gig Bags
17033,2018-05-24,,229.99,no,229.99,fulfilled,The FlyBy,EFX-FLY-BLK,1,DJ Equipment Cases & Gig Bags
17053,2018-05-22,,229.99,no,229.99,,Single Electric Guitar,M80-EG-BLK,1,Electric Guitar Cases & Gig Bags
17017,2018-05-27,229.99,229.99,yes,0.0,fulfilled,The FlyBy,EFX-FLY-BLK,1,DJ Equipment Cases & Gig Bags
17021,2018-05-26,62.33,49.99,yes,0.0,fulfilled,The Betty (Black-Long),M80-BTY-BLK-L,1,Guitar Straps
17018,2018-05-27,329.99,329.99,yes,0.0,fulfilled,Dual Electric Guitar,M80-2G-BLK,1,Electric Guitar Cases & Gig Bags
17015,2018-05-28,251.83,229.99,yes,0.0,fulfilled,The FlyBy,EFX-FLY-BLK,1,DJ Equipment Cases & Gig Bags
16720,2018-04-30,,249.99,no,249.99,fulfilled,Vertigo™ Electric Guitar,M80-VEG-BLK,1,Electric Guitar Cases & Gig Bags
17022,2018-05-25,,169.99,no,169.99,fulfilled,Tour 2.0,M80-TOUR-V2-BLK,1,Pedals & Pedalboards Cases & Gig Bags
17066,2018-05-21,62.33,49.99,yes,0.0,fulfilled,The Betty (Black-Long),M80-BTY-BLK-L,1,Guitar Straps
17019,2018-05-26,249.99,249.99,yes,0.0,fulfilled,Vertigo™ Acoustic Guitar,M80-VAD-BLK,1,Acoustic Guitar Cases & Gig Bags
17027,2018-05-25,231.0,329.99,no,0.0,fulfilled,Dual Electric Guitar,M80-2G-BLK,1,Electric Guitar Cases & Gig Bags
16714,2018-05-02,229.99,229.99,yes,0.0,fulfilled,Single Electric Bass,M80-EB-BLK,1,Bass Guitar Cases & Gig Bags
17002,2018-05-29,229.99,229.99,yes,0.0,fulfilled,Acoustic (Dreadnought / Standard),M80-AD-BLK,1,Acoustic Guitar Cases & Gig Bags
17003,2018-05-29,,229.99,no,229.99,fulfilled,Single Electric Guitar,M80-EG-BLK,1,Electric Guitar Cases & Gig Bags
16989,2018-05-31,329.99,329.99,yes,0.0,fulfilled,Dual Electric Guitar,M80-2G-BLK,1,Electric Guitar Cases & Gig Bags
16985,2018-06-01,229.99,229.99,yes,0.0,fulfilled,Single Electric Bass,M80-EB-BLK,1,Bass Guitar Cases & Gig Bags
16988,2018-06-01,191.63,249.99,no,0.0,fulfilled,Vertigo™ Electric Guitar (Grey),M80-VEG-GRY,1,Electric Guitar Cases & Gig Bags
17104,2018-05-16,182.31,169.99,yes,0.0,fulfilled,Tour 2.0,M80-TOUR-V2-BLK,1,Pedals & Pedalboards Cases & Gig Bags
16980,2018-06-01,229.99,229.99,yes,0.0,fulfilled,The FlyBy,EFX-FLY-BLK,1,DJ Equipment Cases & Gig Bags
16973,2018-06-03,329.99,329.99,yes,0.0,fulfilled,Dual Electric Bass,M80-2B-BLK,1,Bass Guitar Cases & Gig Bags
16969,2018-06-04,249.99,249.99,yes,0.0,fulfilled,Vertigo™ Semi-Hollow,M80-VHB-BLK,1,Electric Guitar Cases & Gig Bags
16979,2018-06-02,160.86,149.99,yes,0.0,fulfilled,Bass Sleeve™ (Black),M80-SEB-BLK,1,Bass Guitar Cases & Gig Bags
16957,2018-06-05,,149.99,no,149.99,fulfilled,Guitar Sleeve™ (Ash),M80-SEG-ASH,1,Electric Guitar Cases & Gig Bags
19190,2018-06-07,176.29,229.99,no,0.0,fulfilled,Single Electric Bass,M80-EB-BLK,1,Bass Guitar Cases & Gig Bags
16992,2018-05-31,149.99,149.99,yes,0.0,fulfilled,Guitar Sleeve™ (Ash),M80-SEG-ASH,1,Electric Guitar Cases & Gig Bags
19195,2018-06-06,49.4,49.99,no,0.0,fulfilled,The Betty (Black-Short),M80-BTY-BLK-S,1,Guitar Straps
16983,2018-06-01,459.98,229.99,yes,0.0,,The FlyBy,EFX-FLY-BLK,2,DJ Equipment Cases & Gig Bags
19181,2018-06-08,161.0,229.99,no,68.99,fulfilled,The FlyBy,EFX-FLY-BLK,1,DJ Equipment Cases & Gig Bags
19186,2018-06-07,547.47,49.99,no,0.0,fulfilled,The Betty (Black-Short),M80-BTY-BLK-S,2,Guitar Straps
19186,2018-06-07,547.47,229.99,no,0.0,fulfilled,The FlyBy,EFX-FLY-BLK,1,DJ Equipment Cases & Gig Bags
19186,2018-06-07,547.47,249.99,no,0.0,fulfilled,Vertigo™ Electric Guitar (Grey),M80-VEG-GRY,1,Electric Guitar Cases & Gig Bags
19194,2018-06-07,264.35,149.99,yes,0.0,fulfilled,Guitar Sleeve™ (Ash),M80-SEG-ASH,1,Electric Guitar Cases & Gig Bags
19172,2018-06-11,,49.99,no,49.99,fulfilled,The Betty (Black-Short),M80-BTY-BLK-S,1,Guitar Straps
19171,2018-06-11,50.0,229.99,no,229.99,fulfilled,Single Electric Bass,M80-EB-BLK,1,Bass Guitar Cases & Gig Bags
19179,2018-06-08,229.99,229.99,yes,0.0,fulfilled,Acoustic (Dreadnought / Standard),M80-AD-BLK,1,Acoustic Guitar Cases & Gig Bags
19178,2018-06-10,,169.99,no,169.99,fulfilled,Tour 2.0,M80-TOUR-V2-BLK,1,Pedals & Pedalboards Cases & Gig Bags
16958,2018-06-05,,229.99,no,229.99,fulfilled,The FlyBy,EFX-FLY-BLK,1,DJ Equipment Cases & Gig Bags
19167,2018-06-11,,329.99,no,329.99,fulfilled,Dual Electric Guitar,M80-2G-BLK,1,Electric Guitar Cases & Gig Bags
19138,2018-06-13,249.99,249.99,yes,0.0,fulfilled,Vertigo™ Electric Bass,M80-VEB-BLK,1,Bass Guitar Cases & Gig Bags
19166,2018-06-11,250.66,229.99,yes,0.0,fulfilled,The FlyBy,EFX-FLY-BLK,1,DJ Equipment Cases & Gig Bags
19136,2018-06-13,149.99,149.99,yes,0.0,fulfilled,Guitar Sleeve™ (Ash),M80-SEG-ASH,1,Electric Guitar Cases & Gig Bags
19135,2018-06-13,229.99,229.99,yes,0.0,fulfilled,The FlyBy,EFX-FLY-BLK,1,DJ Equipment Cases & Gig Bags
19131,2018-06-14,172.67,229.99,no,0.0,fulfilled,The FlyBy,EFX-FLY-BLK,1,DJ Equipment Cases & Gig Bags
19130,2018-06-15,249.99,249.99,yes,0.0,fulfilled,Vertigo™ Electric Bass (Grey),M80-VEB-GRY,1,Bass Guitar Cases & Gig Bags
19128,2018-06-17,229.99,229.99,yes,0.0,fulfilled,The FlyBy,EFX-FLY-BLK,1,DJ Equipment Cases & Gig Bags
