order_id,order_created_at,order_total_price,order_status,order_discounts,product_title,product_sku,product_quantity,product_discount,product_category,product_deparments,product_created_at,,,
29278,2019-01-29T15:39:43.000Z,251.83,fulfilled,yes,"Classic Electric Guitar Case, Black",M80-EG-BLK,1,0,Electric Guitar Cases & Gig Bags,,2017-10-26T02:57:14.000Z,,,
29319,2019-01-30T11:57:35.000Z,,fulfilled,no,"Classic FlyBy Backpack, Black",EFX-FLY-BLK,1,0,DJ Equipment Cases & Gig Bags,,2017-10-26T02:57:14.000Z,,,
29279,2019-01-29T17:17:06.000Z,163.86,fulfilled,yes,"Sleeve Electric Guitar Case, Ash",M80-SEG-ASH,1,0,Electric Guitar Cases & Gig Bags,,2017-10-26T02:57:14.000Z,,,
29361,2019-01-31T07:54:45.000Z,64.99,fulfilled,yes,"Die Cut Wallet, Black",CVL-DCW-BLK,1,0,Wallets,,2017-10-26T02:57:14.000Z,,,
29322,2019-01-30T18:55:12.000Z,,fulfilled,no,Strap Clip Medium,WCS-M-BLK,2,0.02,,,,,,
29404,2019-02-01T07:43:18.000Z,329.99,fulfilled,yes,"Classic Dual Electric Guitar Case, Black",M80-2G-BLK,1,0,Electric Guitar Cases & Gig Bags,,2017-10-26T02:57:14.000Z,,,
29408,2019-02-01T12:52:40.000Z,169.99,fulfilled,yes,"Tour Accessory Case 2.0, Black",M80-TOUR-V2-BLK,1,0,Pedals & Pedalboards Cases & Gig Bags,,2017-10-26T02:57:14.000Z,,,
29369,2019-01-31T19:04:07.000Z,,fulfilled,no,Tear-Aid Fabric Repair Kit,TEAR-AID,2,0.02,,,,,,
29400,2019-02-01T07:05:55.000Z,229.99,fulfilled,yes,"Classic OM/Classical Guitar Case, Black",M80-AC-BLK,1,0,Acoustic Guitar Cases & Gig Bags,,2017-10-26T02:57:14.000Z,,,
29370,2019-01-31T18:38:35.000Z,214.49,fulfilled,yes,"Stealth Electric Guitar Case, Black",M80-STEG-BLK,1,0,Electric Guitar Cases & Gig Bags,,2018-05-31T18:01:09.000Z,,,
29402,2019-02-01T07:15:01.000Z,251.83,fulfilled,yes,"Classic FlyBy Backpack, Black",EFX-FLY-BLK,1,0,DJ Equipment Cases & Gig Bags,,2017-10-26T02:57:14.000Z,,,
29436,2019-02-02T15:31:01.000Z,319.98,fulfilled,yes,"Classic Tick Accessory Case 2.0, Black",M80-TICK-V2-BLK,1,0,Pedals & Pedalboards Cases & Gig Bags,,2017-10-26T02:57:14.000Z,,,
29436,2019-02-02T15:31:01.000Z,319.98,fulfilled,yes,"Classic Electric Guitar Case, Black",M80-EG-BLK,1,0,Electric Guitar Cases & Gig Bags,,2017-10-26T02:57:14.000Z,,,
29506,2019-02-02T11:33:55.000Z,314.96,fulfilled,no,"Vertigo Keyboard 61 Case, Black",M80-K61-BLK,1,0,Keyboard Cases & Gig Bags,,2017-10-26T02:57:14.000Z,,,
29506,2019-02-02T11:33:55.000Z,314.96,fulfilled,no,"Classic Tick Accessory Case 2.0, Black",M80-TICK-V2-BLK,2,0,Pedals & Pedalboards Cases & Gig Bags,,2017-10-26T02:57:14.000Z,,,
29422,2019-02-02T01:01:23.000Z,229.99,fulfilled,yes,"Vertigo Keyboard 61 Case, Black",M80-K61-BLK,1,0,Keyboard Cases & Gig Bags,,2017-10-26T02:57:14.000Z,,,
29462,2019-02-03T05:41:41.000Z,249.99,fulfilled,yes,"Vertigo Semi-Hollow Guitar Case, Black",M80-VHB-BLK,1,0,Electric Guitar Cases & Gig Bags,,2017-10-26T02:57:14.000Z,,,
29477,2019-02-03T22:21:34.000Z,252.41,fulfilled,yes,"Classic FlyBy Backpack, Black",EFX-FLY-BLK,1,0,DJ Equipment Cases & Gig Bags,,2017-10-26T02:57:14.000Z,,,
29504,2019-02-03T10:02:15.000Z,199.99,fulfilled,yes,"Stealth Bass Guitar Case, Black",M80-STEB-BLK,1,0,Bass Guitar Cases & Gig Bags,,2018-06-28T00:43:55.000Z,,,
29437,2019-02-02T16:14:32.000Z,199.99,fulfilled,yes,"Stealth Electric Guitar Case, Black",M80-STEG-BLK,1,0,Electric Guitar Cases & Gig Bags,,2018-05-31T18:01:09.000Z,,,
29505,2019-02-02T13:09:09.000Z,54.99,fulfilled,yes,"Doolittle Guitar Strap, True Black",M80-DLT-BLK,1,0,Guitar Straps,,2017-10-26T02:57:14.000Z,,,
29507,2019-02-02T08:49:22.000Z,362.16,fulfilled,yes,"Classic Dual Electric Guitar Case, Black",M80-2G-BLK,1,0,Electric Guitar Cases & Gig Bags,,2017-10-26T02:57:14.000Z,,,
29529,2019-02-04T14:23:16.000Z,199.99,fulfilled,yes,"Stealth Electric Guitar Case, Black",M80-STEG-BLK,1,0,Electric Guitar Cases & Gig Bags,,2018-05-31T18:01:09.000Z,,,
29530,2019-02-04T10:14:33.000Z,289.98,fulfilled,yes,"Classic Tick Accessory Case 2.0, Black",M80-TICK-V2-BLK,1,0,Pedals & Pedalboards Cases & Gig Bags,,2017-10-26T02:57:14.000Z,,,
29530,2019-02-04T10:14:33.000Z,289.98,fulfilled,yes,"Classic Acoustic Parlor Guitar Case, Black",M80-AP-BLK,1,0,Acoustic Guitar Cases & Gig Bags,,2017-10-26T02:57:14.000Z,,,
29502,2019-02-04T17:27:27.000Z,289.98,fulfilled,yes,"Vertigo Electric Guitar Case, Grey",M80-VEG-GRY,1,0,Electric Guitar Cases & Gig Bags,,2017-10-26T02:57:14.000Z,,,
29502,2019-02-04T17:27:27.000Z,289.98,fulfilled,yes,"Doolittle Guitar Strap, Brown Sugar",M80-DLT-BRN,1,0,Guitar Straps,,2017-10-26T02:57:14.000Z,,,
29438,2019-02-02T17:14:39.000Z,235.94,fulfilled,yes,"Pedalboard Medium, Silver",PFX-PB-M-SLV,1,0,,,,,,
29550,2019-02-06T07:05:07.000Z,229.99,fulfilled,yes,"Classic FlyBy Backpack, Black",EFX-FLY-BLK,1,0,DJ Equipment Cases & Gig Bags,,2017-10-26T02:57:14.000Z,,,
29552,2019-02-06T08:25:54.000Z,69.73,fulfilled,yes,"Shogun Stick Case, Black",M80-SS-BLK,1,0,Drum & Percussion Cases & Gig Bags,,2017-10-26T02:57:14.000Z,,,
29614,2019-02-06T11:30:27.000Z,64.99,fulfilled,yes,"Die Cut Wallet, Black",CVL-DCW-BLK,1,0,Wallets,,2017-10-26T02:57:14.000Z,,,
29556,2019-02-06T17:39:04.000Z,,fulfilled,no,Strap Clip Medium,WCS-M-BLK,2,0.02,,,,,,
29586,2019-02-07T01:29:22.000Z,,fulfilled,no,Tear-Aid Fabric Repair Kit,TEAR-AID,2,0.02,,,,,,
29618,2019-02-07T18:43:17.000Z,104.99,fulfilled,yes,"Classic Tick Accessory Case 2.0, Black",M80-TICK-V2-BLK,1,0,Pedals & Pedalboards Cases & Gig Bags,,2017-10-26T02:57:14.000Z,,,
29643,2019-02-07T14:17:16.000Z,229.99,fulfilled,yes,"Classic OM/Classical Guitar Case, Black",M80-AC-BLK,1,0,Acoustic Guitar Cases & Gig Bags,,2017-10-26T02:57:14.000Z,,,
14002,2018-12-29T10:50:11.000Z,235.94,fulfilled,no,"Tour Accessory Case 2.0, Black",M80-TOUR-V2-BLK,1,0,Pedals & Pedalboards Cases & Gig Bags,,2017-10-26T02:57:14.000Z,,,
14002,2018-12-29T10:50:11.000Z,235.94,fulfilled,no,"Pedalboard Medium, Black",PFX-PB-M-BLK,1,0,,,,,,
29660,2019-02-09T02:04:26.000Z,,,no,"Vertigo Electric Guitar Case, Black",M80-VEG-BLK,1,249.99,Electric Guitar Cases & Gig Bags,,2017-10-26T02:57:14.000Z,,,
13975,2019-01-06T08:05:16.000Z,50,fulfilled,no,"Betty Guitar Strap, Short, Black",M80-BTY-BLK-S,1,0,Guitar Straps,,2017-10-26T02:57:14.000Z,,,
29673,2019-02-09T07:25:09.000Z,64.99,fulfilled,yes,"Die Cut Wallet, Black",CVL-DCW-BLK,1,0,Wallets,,2017-10-26T02:57:14.000Z,,,
29662,2019-02-09T02:19:21.000Z,,fulfilled,no,"Double Pedal Case, Black",M80-DP-BLK,1,149.99,Drum & Percussion Cases & Gig Bags,,2017-10-26T02:57:14.000Z,,,
29727,2019-02-10T19:25:43.000Z,,fulfilled,no,"Classic Dual Bass Guitar Case, Black",M80-2B-BLK,1,329.99,Bass Guitar Cases & Gig Bags,,2017-10-26T02:57:14.000Z,,,
29651,2019-02-08T21:28:00.000Z,,fulfilled,no,"Vertigo Electric Guitar Case, Black",M80-VEG-BLK,1,249.99,Electric Guitar Cases & Gig Bags,,2017-10-26T02:57:14.000Z,,,
29770,2019-02-09T11:16:18.000Z,246.66,fulfilled,yes,"Classic OM/Classical Guitar Case, Black",M80-AC-BLK,1,0,Acoustic Guitar Cases & Gig Bags,,2017-10-26T02:57:14.000Z,,,
29768,2019-02-10T15:04:26.000Z,229.99,fulfilled,yes,"Classic FlyBy Backpack, Black",EFX-FLY-BLK,1,0,DJ Equipment Cases & Gig Bags,,2017-10-26T02:57:14.000Z,,,
29749,2019-02-11T01:40:42.000Z,50,fulfilled,no,"Classic Dual Acoustic/Electric Guitar Case, Black",M80-2A-BLK,1,329.99,Electric Guitar Cases & Gig Bags,,2017-10-26T02:57:14.000Z,,,
29769,2019-02-10T14:47:59.000Z,249.99,fulfilled,yes,"Vertigo Electric Guitar Case, Grey",M80-VEG-GRY,1,0,Electric Guitar Cases & Gig Bags,,2017-10-26T02:57:14.000Z,,,
29732,2019-02-10T21:04:15.000Z,,fulfilled,no,Tear-Aid Fabric Repair Kit,TEAR-AID,5,0.05,,,,,,
29189,2019-01-27T15:27:08.000Z,164.23,fulfilled,yes,"Club Accessory Case 2.0, Black",M80-CLUB-V2-BLK,1,0,Pedals & Pedalboards Cases & Gig Bags,,2017-10-26T02:57:14.000Z,,,
29780,2019-02-12T17:59:47.000Z,339.98,fulfilled,yes,"Classic Tick Accessory Case 2.0, Black",M80-TICK-V2-BLK,1,0,Pedals & Pedalboards Cases & Gig Bags,,2017-10-26T02:57:14.000Z,,,
29780,2019-02-12T17:59:47.000Z,339.98,fulfilled,yes,"Vertigo Semi-Hollow Guitar Case, Black",M80-VHB-BLK,1,0,Electric Guitar Cases & Gig Bags,,2017-10-26T02:57:14.000Z,,,
29781,2019-02-12T20:04:13.000Z,249.99,fulfilled,yes,"Vertigo Semi-Hollow Guitar Case, Black",M80-VHB-BLK,1,0,Electric Guitar Cases & Gig Bags,,2017-10-26T02:57:14.000Z,,,
29811,2019-02-13T12:42:52.000Z,229.99,fulfilled,yes,"Classic FlyBy Backpack, Black",EFX-FLY-BLK,1,0,DJ Equipment Cases & Gig Bags,,2017-10-26T02:57:14.000Z,,,
29812,2019-02-13T09:08:36.000Z,268.11,fulfilled,yes,"Vertigo Semi-Hollow Guitar Case, Black",M80-VHB-BLK,1,0,Electric Guitar Cases & Gig Bags,,2017-10-26T02:57:14.000Z,,,
29814,2019-02-15T08:03:10.000Z,268.11,fulfilled,yes,"Vertigo Electric Guitar Case, Grey",M80-VEG-GRY,1,0,Electric Guitar Cases & Gig Bags,,2017-10-26T02:57:14.000Z,,,
29833,2019-02-17T11:48:15.000Z,339.98,fulfilled,yes,"Classic Tick Accessory Case 2.0, Black",M80-TICK-V2-BLK,1,0,Pedals & Pedalboards Cases & Gig Bags,,2017-10-26T02:57:14.000Z,,,
29833,2019-02-17T11:48:15.000Z,339.98,fulfilled,yes,"Vertigo Acoustic Guitar Case, Black",M80-VAD-BLK,1,0,Acoustic Guitar Cases & Gig Bags,,2017-10-26T02:57:14.000Z,,,
29816,2019-02-16T06:32:40.000Z,249.99,fulfilled,yes,"Vertigo Electric Guitar Case, Black",M80-VEG-BLK,1,0,Electric Guitar Cases & Gig Bags,,2017-10-26T02:57:14.000Z,,,
29834,2019-02-18T22:25:49.000Z,,fulfilled,no,"Classic FlyBy Backpack, Black",EFX-FLY-BLK,1,229.99,DJ Equipment Cases & Gig Bags,,2017-10-26T02:57:14.000Z,,,
29840,2019-02-18T11:23:35.000Z,219.49,fulfilled,yes,"Classic Acoustic Parlor Guitar Case, Black",M80-AP-BLK,1,0,Acoustic Guitar Cases & Gig Bags,,2017-10-26T02:57:14.000Z,,,
29836,2019-02-19T02:12:12.000Z,,fulfilled,no,"Classic Acoustic/Dreadnought Guitar Case, Black",M80-AD-BLK,1,229.99,Acoustic Guitar Cases & Gig Bags,,2017-10-26T02:57:14.000Z,,,
29837,2019-02-19T07:33:25.000Z,249.99,fulfilled,yes,"Vertigo Semi-Hollow Guitar Case, Black",M80-VHB-BLK,1,0,Electric Guitar Cases & Gig Bags,,2017-10-26T02:57:14.000Z,,,
29839,2019-02-18T12:54:10.000Z,229.99,fulfilled,yes,"Classic FlyBy Backpack, Black",EFX-FLY-BLK,1,0,DJ Equipment Cases & Gig Bags,,2017-10-26T02:57:14.000Z,,,
29841,2019-02-18T11:04:32.000Z,329.99,fulfilled,yes,"Classic Dual Bass Guitar Case, Black",M80-2B-BLK,1,0,Bass Guitar Cases & Gig Bags,,2017-10-26T02:57:14.000Z,,,
29835,2019-02-19T01:56:48.000Z,,fulfilled,no,Tear-Aid Fabric Repair Kit,TEAR-AID,2,0.02,,,,,,
29838,2019-02-19T15:42:28.000Z,111.5,fulfilled,yes,"Die Cut Wallet, Black",CVL-DCW-BLK,1,0,Wallets,,2017-10-26T02:57:14.000Z,,,
29838,2019-02-19T15:42:28.000Z,111.5,fulfilled,yes,"Doolittle Guitar Strap, True Black",M80-DLT-BLK,1,0,Guitar Straps,,2017-10-26T02:57:14.000Z,,,
29845,2019-02-19T23:50:45.000Z,169.99,fulfilled,yes,"Vertigo Concert Ukulele Case, Black",M80-VUC-BLK,1,0,Ukulele Cases & Gig Bags,,2018-05-31T18:01:09.000Z,,,
29846,2019-02-20T00:20:42.000Z,,fulfilled,no,"Club Accessory Case 2.0, Black",M80-CLUB-V2-BLK,1,149.99,Pedals & Pedalboards Cases & Gig Bags,,2017-10-26T02:57:14.000Z,,,
29844,2019-02-19T23:54:41.000Z,,fulfilled,no,"Classic FlyBy Backpack, Black",EFX-FLY-BLK,1,229.99,DJ Equipment Cases & Gig Bags,,2017-10-26T02:57:14.000Z,,,
29851,2019-02-20T06:41:06.000Z,149.99,fulfilled,yes,"Sleeve Electric Guitar Case, Ash",M80-SEG-ASH,1,0,Electric Guitar Cases & Gig Bags,,2017-10-26T02:57:14.000Z,,,
29847,2019-02-20T00:11:20.000Z,,fulfilled,no,"Classic Electric Guitar Case, Black",M80-EG-BLK,1,229.99,Electric Guitar Cases & Gig Bags,,2017-10-26T02:57:14.000Z,,,
29848,2019-02-20T01:59:09.000Z,,fulfilled,no,Strap Clip Medium,WCS-M-BLK,2,0.02,,,,,,
29858,2019-02-20T20:42:45.000Z,161,fulfilled,no,"Classic Acoustic/Dreadnought Guitar Case, Black",M80-AD-BLK,1,0,Acoustic Guitar Cases & Gig Bags,,2017-10-26T02:57:14.000Z,,,
29855,2019-02-20T18:56:12.000Z,249.99,fulfilled,yes,"Vertigo Acoustic Guitar Case, Black",M80-VAD-BLK,1,0,Acoustic Guitar Cases & Gig Bags,,2017-10-26T02:57:14.000Z,,,
29859,2019-02-20T20:40:40.000Z,,fulfilled,no,"Vertigo Electric Guitar Case, Black",M80-VEG-BLK,1,249.99,Electric Guitar Cases & Gig Bags,,2017-10-26T02:57:14.000Z,,,
29860,2019-02-20T23:29:53.000Z,,fulfilled,no,"Classic FlyBy Backpack, Black",EFX-FLY-BLK,1,229.99,DJ Equipment Cases & Gig Bags,,2017-10-26T02:57:14.000Z,,,
29865,2019-02-21T18:41:38.000Z,339.98,fulfilled,yes,"Classic Tick Accessory Case 2.0, Black",M80-TICK-V2-BLK,1,0,Pedals & Pedalboards Cases & Gig Bags,,2017-10-26T02:57:14.000Z,,,
29865,2019-02-21T18:41:38.000Z,339.98,fulfilled,yes,"Vertigo Electric Guitar Case, Black",M80-VEG-BLK,1,0,Electric Guitar Cases & Gig Bags,,2017-10-26T02:57:14.000Z,,,
29866,2019-02-21T20:00:19.000Z,64.99,fulfilled,yes,"Die Cut Wallet, Black",CVL-DCW-BLK,1,0,Wallets,,2017-10-26T02:57:14.000Z,,,
29871,2019-02-22T11:41:26.000Z,179.99,fulfilled,yes,"Pedalboard Small, Black",PFX-PB-S-BLK,1,0,,,,,,
29872,2019-02-21T14:52:48.000Z,329.98,fulfilled,yes,"Pedalboard Small, Silver",PFX-PB-S-SLV,1,0,,,,,,
29872,2019-02-21T14:52:48.000Z,329.98,fulfilled,yes,"Club Accessory Case 2.0, Black",M80-CLUB-V2-BLK,1,0,Pedals & Pedalboards Cases & Gig Bags,,2017-10-26T02:57:14.000Z,,,
29873,2019-02-21T12:21:07.000Z,149.99,fulfilled,yes,"Club Accessory Case 2.0, Black",M80-CLUB-V2-BLK,1,0,Pedals & Pedalboards Cases & Gig Bags,,2017-10-26T02:57:14.000Z,,,
29874,2019-02-21T12:10:55.000Z,179.99,fulfilled,yes,"Pedalboard Small, Black",PFX-PB-S-BLK,1,0,,,,,,
29868,2019-02-21T22:50:38.000Z,44.99,fulfilled,yes,"Pedalboard Accessories Kit, Black",PFX-PB-ACC-KIT,1,0,Pedalboards,,2018-06-28T00:43:55.000Z,,,
29896,2019-02-23T08:52:54.000Z,329.99,,yes,"Classic Dual Electric Guitar Case, Black",M80-2G-BLK,1,0,Electric Guitar Cases & Gig Bags,,2017-10-26T02:57:14.000Z,,,
29933,2019-02-22T19:39:10.000Z,249.99,fulfilled,yes,"Vertigo Electric Guitar Case, Black",M80-VEG-BLK,1,0,Electric Guitar Cases & Gig Bags,,2017-10-26T02:57:14.000Z,,,
29930,2019-02-23T14:05:28.000Z,114.98,fulfilled,yes,"Betty Guitar Strap, Long, Black",M80-BTY-BLK-L,1,0,Guitar Straps,,2017-10-26T02:57:14.000Z,,,
29930,2019-02-23T14:05:28.000Z,114.98,fulfilled,yes,"Betty Guitar Strap, Long, Ash",M80-BTY-ASH-L,1,0,Guitar Straps,,2017-10-26T02:57:14.000Z,,,
29924,2019-02-25T06:06:29.000Z,,fulfilled,no,"Classic Bass Guitar Case, Black",M80-EB-BLK,1,229.99,Bass Guitar Cases & Gig Bags,,2017-10-26T02:57:14.000Z,,,
29923,2019-02-25T06:34:16.000Z,,fulfilled,no,"Classic FlyBy Backpack, Black",EFX-FLY-BLK,1,229.99,DJ Equipment Cases & Gig Bags,,2017-10-26T02:57:14.000Z,,,
29929,2019-02-23T16:20:28.000Z,54.99,fulfilled,yes,"Doolittle Guitar Strap, Brown Sugar",M80-DLT-BRN,1,0,Guitar Straps,,2017-10-26T02:57:14.000Z,,,
29927,2019-02-24T23:56:30.000Z,,fulfilled,no,"Classic FlyBy Backpack, Black",EFX-FLY-BLK,1,229.99,DJ Equipment Cases & Gig Bags,,2017-10-26T02:57:14.000Z,,,
29932,2019-02-22T23:14:02.000Z,319.98,fulfilled,yes,"Classic Tick Accessory Case 2.0, Black",M80-TICK-V2-BLK,1,0,Pedals & Pedalboards Cases & Gig Bags,,2017-10-26T02:57:14.000Z,,,
29932,2019-02-22T23:14:02.000Z,319.98,fulfilled,yes,"Classic Electric Guitar Case, Black",M80-EG-BLK,1,0,Electric Guitar Cases & Gig Bags,,2017-10-26T02:57:14.000Z,,,
29934,2019-02-22T17:57:29.000Z,71.33,fulfilled,yes,"Loop Laptop Sleeve 15"", Ash",CVL-LLT-15-ASH,1,0,Gifts,,2017-10-26T02:57:14.000Z,,,
29921,2019-02-25T08:05:24.000Z,249.99,fulfilled,yes,"Vertigo Semi-Hollow Guitar Case, Black",M80-VHB-BLK,1,0,Electric Guitar Cases & Gig Bags,,2017-10-26T02:57:14.000Z,,,
29931,2019-02-22T23:17:08.000Z,,fulfilled,no,Tear-Aid Fabric Repair Kit,TEAR-AID,2,0.02,,,,,,
29926,2019-02-25T00:24:48.000Z,,fulfilled,no,"Classic FlyBy Backpack, Black",EFX-FLY-BLK,1,229.99,DJ Equipment Cases & Gig Bags,,2017-10-26T02:57:14.000Z,,,
29925,2019-02-25T05:28:52.000Z,149.99,fulfilled,yes,"Sleeve Electric Guitar Case, Black",M80-SEG-BLK,1,0,Electric Guitar Cases & Gig Bags,,2017-10-26T02:57:14.000Z,,,
29928,2019-02-24T13:58:56.000Z,189.99,fulfilled,yes,"Cymbal Case 22"", Ash",M80-CY22-ASH,1,0,Drum & Percussion Cases & Gig Bags,,2017-10-26T02:57:14.000Z,,,
29920,2019-02-25T09:44:43.000Z,104.99,fulfilled,yes,"Classic Tick Accessory Case 2.0, Black",M80-TICK-V2-BLK,1,0,Pedals & Pedalboards Cases & Gig Bags,,2017-10-26T02:57:14.000Z,,,
29922,2019-02-25T07:14:41.000Z,175,fulfilled,no,"Vertigo Electric Guitar Case, Black",M80-VEG-BLK,1,0,Electric Guitar Cases & Gig Bags,,2017-10-26T02:57:14.000Z,,,
29916,2019-02-26T00:05:02.000Z,,,no,Tear-Aid Fabric Repair Kit,TEAR-AID,2,0.02,,,,,,
29935,2019-01-22T10:30:02.000Z,195.5,fulfilled,no,"Classic OM/Classical Guitar Case, Black",M80-AC-BLK,1,0,Acoustic Guitar Cases & Gig Bags,,2017-10-26T02:57:14.000Z,,,
30045,2019-02-25T15:37:42.000Z,225,fulfilled,no,"Vertigo Bass Guitar Case, Black",M80-VEB-BLK,1,24.99,Bass Guitar Cases & Gig Bags,,2017-10-26T02:57:14.000Z,,,
30046,2019-02-25T12:43:40.000Z,328.48,fulfilled,yes,"Sleeve Bass Guitar Case, Black",M80-SEB-BLK,2,0,Bass Guitar Cases & Gig Bags,,2017-10-26T02:57:14.000Z,,,
30044,2019-02-25T23:35:38.000Z,,fulfilled,no,"Classic FlyBy Backpack, Black",EFX-FLY-BLK,1,229.99,DJ Equipment Cases & Gig Bags,,2017-10-26T02:57:14.000Z,,,
30134,2019-02-27T02:05:07.000Z,,fulfilled,no,"Classic Electric Guitar Case, Black",M80-EG-BLK,1,229.99,Electric Guitar Cases & Gig Bags,,2017-10-26T02:57:14.000Z,,,
30133,2019-02-27T06:18:14.000Z,249.99,fulfilled,yes,"Vertigo Bass Guitar Case, Grey",M80-VEB-GRY,1,0,Bass Guitar Cases & Gig Bags,,2017-10-26T02:57:14.000Z,,,
30136,2019-02-26T23:17:23.000Z,,fulfilled,no,Strap Clip Medium,WCS-M-BLK,3,0.03,,,,,,
30137,2019-02-26T21:14:23.000Z,,fulfilled,no,"Cymbal Case 22"", Black",M80-CY22-BLK,1,189.99,Drum & Percussion Cases & Gig Bags,,2017-10-26T02:57:14.000Z,,,
30135,2019-02-27T00:25:03.000Z,,fulfilled,no,"Classic Dual Bass Guitar Case, Black",M80-2B-BLK,1,329.99,Bass Guitar Cases & Gig Bags,,2017-10-26T02:57:14.000Z,,,
30138,2019-02-26T17:57:57.000Z,229.99,fulfilled,yes,"Classic FlyBy Backpack, Black",EFX-FLY-BLK,1,0,DJ Equipment Cases & Gig Bags,,2017-10-26T02:57:14.000Z,,,
30236,2019-02-28T02:31:56.000Z,,fulfilled,no,Tear-Aid Fabric Repair Kit,TEAR-AID,2,0.02,,,,,,
30237,2019-02-27T18:54:16.000Z,199.99,fulfilled,yes,"Classic Acoustic Parlor Guitar Case, Black",M80-AP-BLK,1,0,Acoustic Guitar Cases & Gig Bags,,2017-10-26T02:57:14.000Z,,,
30330,2019-03-01T07:38:59.000Z,113.52,fulfilled,yes,"Betty Guitar Strap, Long, Ash",M80-BTY-ASH-L,1,0,Guitar Straps,,2017-10-26T02:57:14.000Z,,,
30330,2019-03-01T07:38:59.000Z,113.52,fulfilled,yes,"Warsaw Guitar Strap, Manta Black",M80-WAR-BLK,1,0,Guitar Straps,,2017-10-26T02:57:14.000Z,,,
30331,2019-02-28T14:55:59.000Z,149.99,fulfilled,yes,"Sleeve Electric Guitar Case, Black",M80-SEG-BLK,1,0,Electric Guitar Cases & Gig Bags,,2017-10-26T02:57:14.000Z,,,
30332,2019-02-28T12:53:19.000Z,69.73,fulfilled,yes,"Die Cut Wallet, Black",CVL-DCW-BLK,1,0,Wallets,,2017-10-26T02:57:14.000Z,,,
30333,2019-02-28T08:41:56.000Z,195.5,fulfilled,no,"Classic Electric Guitar Case, Black",M80-EG-BLK,1,0,Electric Guitar Cases & Gig Bags,,2017-10-26T02:57:14.000Z,,,
30334,2019-02-28T07:25:51.000Z,54.99,fulfilled,yes,"Pedalboard Rise+, Black",PFX-PB-RP-BLK,1,0,Pedalboards,,2018-06-28T00:43:55.000Z,,,
30558,2019-03-03T18:23:13.000Z,249.99,fulfilled,yes,"Vertigo Semi-Hollow Guitar Case, Black",M80-VHB-BLK,1,0,Electric Guitar Cases & Gig Bags,,2017-10-26T02:57:14.000Z,,,
30561,2019-03-01T19:23:12.000Z,329.99,fulfilled,yes,"Classic Dual Bass Guitar Case, Black",M80-2B-BLK,1,0,Bass Guitar Cases & Gig Bags,,2017-10-26T02:57:14.000Z,,,
30562,2019-03-01T14:59:03.000Z,329.99,fulfilled,yes,"Classic Dual Electric Guitar Case, Black",M80-2G-BLK,1,0,Electric Guitar Cases & Gig Bags,,2017-10-26T02:57:14.000Z,,,
30559,2019-03-02T22:12:10.000Z,268.11,fulfilled,yes,"Vertigo Acoustic Guitar Case, Black",M80-VAD-BLK,1,0,Acoustic Guitar Cases & Gig Bags,,2017-10-26T02:57:14.000Z,,,
30560,2019-03-02T15:54:51.000Z,249.99,fulfilled,yes,"Vertigo Bass Guitar Case, Grey",M80-VEB-GRY,1,0,Bass Guitar Cases & Gig Bags,,2017-10-26T02:57:14.000Z,,,
30777,2019-03-05T06:44:05.000Z,279.98,fulfilled,yes,"Betty Guitar Strap, Short, Black",M80-BTY-BLK-S,1,0,Guitar Straps,,2017-10-26T02:57:14.000Z,,,
30777,2019-03-05T06:44:05.000Z,279.98,fulfilled,yes,"Classic FlyBy Backpack, Black",EFX-FLY-BLK,1,0,DJ Equipment Cases & Gig Bags,,2017-10-26T02:57:14.000Z,,,
29915,2019-02-26T02:11:44.000Z,,fulfilled,no,"Classic Dual Electric Guitar Case, Black",M80-2G-BLK,1,329.99,Electric Guitar Cases & Gig Bags,,2017-10-26T02:57:14.000Z,,,
30774,2019-03-05T20:08:00.000Z,,fulfilled,no,"Club Accessory Case 2.0, Black",M80-CLUB-V2-BLK,1,149.99,Pedals & Pedalboards Cases & Gig Bags,,2017-10-26T02:57:14.000Z,,,
30772,2019-03-06T06:15:05.000Z,130,fulfilled,no,"Classic FlyBy Backpack, Black",EFX-FLY-BLK,1,0,DJ Equipment Cases & Gig Bags,,2017-10-26T02:57:14.000Z,,,
30773,2019-03-05T23:03:21.000Z,,fulfilled,no,"Cymbal Case 22"", Ash",M80-CY22-ASH,1,189.99,Drum & Percussion Cases & Gig Bags,,2017-10-26T02:57:14.000Z,,,
30775,2019-03-05T18:08:06.000Z,329.99,fulfilled,yes,"Classic Dual Electric Guitar Case, Black",M80-2G-BLK,1,0,Electric Guitar Cases & Gig Bags,,2017-10-26T02:57:14.000Z,,,
30041,2019-02-26T22:38:19.000Z,,fulfilled,no,"Classic Dual Electric Guitar Case, Black",M80-2G-BLK,1,329.99,Electric Guitar Cases & Gig Bags,,2017-10-26T02:57:14.000Z,,,
31150,2019-03-07T10:22:18.000Z,199.99,fulfilled,yes,"Classic Acoustic Parlor Guitar Case, Black",M80-AP-BLK,1,0,Acoustic Guitar Cases & Gig Bags,,2017-10-26T02:57:14.000Z,,,
31036,2019-03-06T16:47:15.000Z,149.99,fulfilled,yes,"Double Pedal Case, Black",M80-DP-BLK,1,0,Drum & Percussion Cases & Gig Bags,,2017-10-26T02:57:14.000Z,,,
